feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
261.35725487141286,394.48977829223116,306.44494328459518,62.263175477172275,133.1325234208183,12296,12696,12511,164.6713899457543,400
140.72650311267154,2862.9319258243254,1855.9755149155098,1218.9775489376602,2722.2054227116537,12123,12412,12253,119.75252258999251,289
134.33946564113364,135.40271539710815,134.7741181252793,0.45521858954212624,1.0632497559745104,12038,12614,12383,248.89131943257664,576
132.19793080517138,2897.2732576659632,1160.674213485411,1234.9058735573603,2765.0753268607918,12200,12856,12513,268.64970996944453,656
299.57262192941749,1912.5638354344285,847.27519872066205,753.37315268538839,1612.991213505011,12761,12845,12799,34.615346628659118,84
270.07087592976495,2521.5293841809894,1029.4427496823455,1055.1207021175594,2251.4585082512244,12342,12829,12610,201.81344520786186,487
113.55252701687404,2847.2691468119629,1885.592927071066,1254.5435339562355,2733.7166197950887,12337,12485,12432,67.746258609280815,148
112.34327150885196,260.83248238191106,186.19636616695178,60.62299496887757,148.48921087305911,12635,12890,12776,105.83950113261116,255
257.64574451076192,263.28156526631142,259.99393875527619,2.3947885967528411,5.6358207555495028,12198,12438,12341,103.38708279513882,240
268.55965454334904,273.70981538915021,270.55265256778472,2.2579487653198007,5.1501608458011674,12432,12727,12546,129.24481506900855,295
246.01281227088521,268.20537379470397,257.3044040515,9.0642847090178993,22.192561523818767,12401,12821,12647,179.13371790059205,420
304.34730684951245,320.92413131789777,313.51268765148467,6.8801646768341564,16.576824468385325,12497,12865,12720,160.20264944403664,368
257.40398989385977,543.83823543806568,369.86836814363966,124.76200848571766,286.43424554420591,12589,12783,12670,82.115095377700726,194
280.78136147244868,3037.6104876396798,2079.5174384762631,1272.8019570782928,2756.8291261672312,12527,12656,12570,60.345302680122131,129
2695.3850469275189,2918.6805276852988,2783.0323297486029,97.273784822921726,223.29548075777984,12128,12697,12419,232.51427674207213,569
289.84787216121151,2892.283948701041,1977.9906843046404,1195.0734217417255,2602.4360765398296,12513,12699,12630,83.563681637951348,186
244.07824210063822,288.79645768981464,261.24567734122172,19.677230379197734,44.718215589176424,12609,12737,12656,57.133372228691542,128
232.51064934003199,234.61380723765103,233.73039880109351,0.89094042043697552,2.1031578976190417,12375,12815,12585,180.18509002319439,440
119.02675009598195,240.06403585654002,199.21489457951975,56.704932272437269,121.03728576055806,12250,12678,12455,175.12725531896956,428
249.16894967847247,2440.2795090263712,1018.6805618254508,1006.3646755276404,2191.1105593478987,12390,12476,12429,35.424410918022176,86
172.40191360313437,361.99730701483412,240.32989682088908,86.226630880609321,189.59539341169975,12235,12723,12542,218.23992912999827,488
529.38757735417369,681.61806721496828,626.83091553497695,69.080596387641833,152.23048986079459,12481,12693,12568,90.348707178846155,212
178.80404683887843,691.91816440178718,403.14947491813399,214.37395965629025,513.11411756290875,12533,12879,12650,161.7103033891849,346
173.2656943245658,180.20583462092813,176.768776770866,2.8336850294012743,6.9401402963623298,12487,12930,12748,189.56499911346739,443
181.64723736822054,186.7528283884746,184.18465705592061,2.084462227093697,5.1055910202540531,12611,13018,12830,167.6590455524412,407
190.9881595121127,381.90279512887054,257.25918028289544,88.195311014702796,190.91463561675783,12272,12622,12491,155.84821675805813,350
68.124252922113953,208.93182410485798,160.35786334345104,65.249862231868661,140.80757118274403,12237,12501,12364,107.95163526114627,264
217.30258506585071,338.03801286775405,258.22168105319616,56.444705083089865,120.73542780190334,12252,12711,12516,193.8733836525501,459
207.22830760164243,218.89335514647695,213.08644791203452,4.7623735102618685,11.665047544834522,12282,12569,12461,127.65665757108879,287
202.58549929627929,203.0267582600174,202.82757901101022,0.18267951123811196,0.44125896373810747,12109,12987,12469,375.30994598538894,878
200.81846933440349,202.63418406581417,201.94168910697212,0.80139374231616123,1.8157147314106794,12153,12424,12293,110.84623985002328,271
201.06441514638479,528.95445680695843,346.13476354691255,136.49598195071607,327.89004166057362,12560,12947,12772,160.30041242062424,387
181.53315135521612,393.00298649316665,319.91198245507189,97.900453063823292,211.46983513795053,12271,12368,12330,42.460439103816256,97
196.20548905904417,410.06626105264411,335.07675370387869,98.301463657635111,213.86077199359994,12157,12715,12431,227.89812538841903,558
163.33851613451773,420.7657666104231,299.26209840964344,105.5877131845992,257.42725047590534,12175,12788,12483,250.26963237454297,613
191.04519991825558,303.65915476187575,257.41463227356871,48.126463297210123,112.61395484362018,12263,12533,12406,110.80613701415639,270
663.02052159843754,767.34525443940845,724.88194751072308,44.744666241995986,104.32473284097091,12314,12593,12453,113.90151691507694,279
227.5751697926741,299.72383882827131,252.58340238366918,33.353994727920778,72.148669035597209,12593,12662,12630,28.452689777164402,69
225.53010189246106,439.24036530104803,296.95952841214972,100.6080213336939,213.71026340858697,12320,12452,12404,59.598657703005358,132
0,0,0,0,0,0,0,0,0,0
127.11662623185053,135.96895515099439,131.56981744062884,3.614150260544946,8.8523289191438579,12155,12655,12331,229.38759048097319,500
141.88896622319118,147.96696917218335,145.47474541329476,2.5990289946881231,6.0780029489921787,12256,12825,12527,233.03838501175917,569
146.68051363072752,155.32538353943977,150.48133095408244,3.605523428810633,8.644869908712252,12359,12622,12461,115.01980505789233,263
0,0,0,0,0,0,0,0,0,0
124.98517349391315,125.32565326021938,125.15966916134427,0.13913052125120787,0.34047976630623111,12334,13029,12665,284.61474936404045,695
126.06741989663921,271.90796389006084,175.07241185127637,68.47475411442629,145.84054399342165,12446,12783,12577,147.11069150661879,337
124.74842792021907,251.2774774660495,207.52482193874894,58.563579234405275,126.52904954583043,12329,12392,12359,25.80697580112788,63
123.43011082009109,128.19805391477934,125.78903183985392,1.946826978332117,4.7679430946882491,12286,12664,12521,167.83788474464146,378
122.48288621293206,130.24574049165096,126.43108472661095,3.1705784842771325,7.7628542787189048,12271,12727,12498,186.16181730479056,456
75.955749973194585,256.42936336909838,192.0777530654145,82.271143017678696,180.47361339590378,12194,12851,12512,268.57939029063436,657
301.86380282032559,878.09483244718501,497.81524898833231,268.94013773086175,576.23102962685948,12266,12599,12407,140.52836803372557,333
118.37381567391482,325.284192235116,191.60221089251024,94.67119603700084,206.91037656120119,12384,12583,12506,87.25059694160646,199
135.8502596303268,284.59889294079551,234.11265824360649,69.490816452420262,148.7486333104687,12339,12547,12456,86.984034294933821,208
272.70452824813657,2048.2698268757981,1394.7348116080309,796.98343545781836,1775.5652986276616,12279,12742,12555,199.22014623693724,463
264.90112138162806,1869.6302026887536,1304.06712814414,735.75977019325455,1604.7290813071254,12239,12394,12301,66.967653883547896,155
381.94766256102298,1373.4323003375962,718.51005423306242,463.15957971484289,991.48463777657321,12615,12722,12661,44.738747809427515,107
279.55994816793151,1273.044635560585,611.74434130742486,467.6116004373111,993.48468739265354,12633,12773,12685,62.567297102133686,140
283.07016357141123,300.00367388600375,289.58976832551571,7.4413317343762637,16.933510314592525,12501,12844,12653,142.53966309612056,343
290.59938247467636,332.15536994210345,315.21303563964341,17.811267471574112,41.555987467427087,12364,12448,12418,38.689648342791756,84
314.58260670550027,351.59063690341003,337.48668673484843,16.339732534681236,37.008030197909761,12264,12691,12423,190.22150830603309,427
322.14588859606221,324.42211374252139,323.43241930454491,0.95267485112858097,2.2762251464591827,12211,12742,12547,238.80582535236073,531
90.414022645939326,2123.3641299637811,786.82306168695823,945.35647451144666,2032.9501073178417,12667,13025,12789,166.68199929473155,358
333.78489890575571,381.78559886849058,356.27098144088069,19.712869179368976,48.00069996273487,12401,13164,12659,357.11716098035203,763
257.52368691626401,356.29511931674381,322.63409709194872,46.048865107078086,98.771432400479796,12217,12545,12373,134.34367205872491,328
323.09019446664195,349.87375814306682,334.62859547804288,11.244106078885778,26.783563676424876,12408,12680,12502,125.48926470242607,272
301.68493106178227,309.77065360245291,306.26348404303326,3.3868002675690434,8.0857225406706448,12084,12632,12439,251.34173283930917,548
