feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
131.83195491916129,133.0819417184083,132.31175563575073,0.55006635672001702,1.2499867992470115,12396,12611,12530,95.625426651190551,215
555.6686526693984,562.00758279496256,558.08025658198449,2.8010199753096776,6.3389301255641612,12528,12694,12584,77.786031308112555,166
142.50714047996308,165.04267393973973,150.52307947857196,10.28544984791403,22.535533459776644,12569,12689,12616,52.162140378716138,120
126.47929438699052,138.05473083736914,133.63359652859404,5.1055745387432117,11.575436450378618,12149,12627,12359,199.40578393483642,478
111.73050762648113,701.60937791780327,467.83158937033312,255.87954385849554,589.87887029132219,12363,12804,12627,190.41066730155174,441
240.39092857756413,685.22340202358214,529.02017094790551,204.32240651902177,444.83247344601801,12458,12583,12520,51.031580636133761,125
238.60000164526832,639.12010811464211,373.81109607498456,187.61341467033023,400.52010646937379,12451,12666,12567,88.59270097850424,215
231.68728839978513,934.59926828328423,467.15948903997156,330.53293432292378,702.91197988349904,12439,12797,12588,152.18628935178972,358
237.31476540534541,945.40914823675735,704.17026987187899,330.17829550054728,708.09438283141196,12415,12729,12595,132.48731595473166,314
220.0105548125826,223.82694724636721,221.30190295021134,1.7856310669406767,3.816392433784614,12381,12867,12626,198.4288285506922,486
196.18963887200692,211.78025016655346,203.06841433264466,6.4954790884867526,15.590611294546534,12607,12874,12710,117.05364392258601,267
191.34623490684089,484.18003382869483,318.87989599573496,122.49527479865293,292.83379892185394,12276,12953,12632,277.57561532350462,677
200.77793065219922,2951.4466185460578,1209.5643883218415,1236.8283676250237,2750.6686878938585,12353,12519,12459,75.170916361759666,166
86.952784290931262,262.96300867900925,183.93759333440718,72.969421169915435,176.01022438807797,12080,12561,12333,197.20434973791922,481
93.639754934898178,212.48239018727253,134.98569061815505,54.839470490883087,118.84263525237435,12292,12818,12640,246.55673225897164,526
230.47182684579155,582.62603766237248,454.88420837133481,159.18970611811022,352.15421081658093,12282,12671,12477,158.81015920484012,389
239.43111332461993,246.87936751028062,243.81601206404579,3.1810878758046126,7.4482541856606872,12325,12863,12582,220.29223015500719,538
227.940473388584,928.27905879269315,577.08954809278418,285.91567065103493,700.33858540410915,12365,12858,12547,220.77791757530665,493
181.69308847814406,197.15347696237967,189.58259264476814,6.3156969516177082,15.460388484235608,12139,12675,12370,224.88120320639419,536
179.63866302261712,657.60073436564255,495.04959533134434,223.06429971431209,477.9620713430254,12258,12444,12368,79.649231006959511,186
0,0,0,0,0,0,0,0,0,0
117.16476119576274,673.90306531492843,486.97333862815384,261.49938222476322,556.73830411916572,12279,12674,12469,161.54737867126025,395
101.77582773283744,352.50882604511361,188.5653724691617,115.99225073998451,250.73299831227615,12481,12621,12539,59.488560991915818,140
101.20673853537282,219.87794898138102,180.05910750162454,55.757966535192239,118.6712104460082,12380,12432,12413,23.626726862225802,52
480.39572073970601,664.55481741807262,600.74609532468446,85.152263904951639,184.15909667836661,11984,12425,12233,184.59745995604118,441
84.704322004441849,469.4897013529021,266.74464208813311,157.76873730981887,384.78537934846025,12056,12393,12253,143.3620126346818,337
249.10628433701709,697.95335424883638,436.74063126278969,190.48404326847037,448.84706991181929,12210,12710,12538,232.47269851652592,500
128.24328729424266,643.54428923473449,337.01359255450058,221.43712613765996,515.3010019404918,12451,12563,12507,45.723808531952656,112
550.63279751608593,654.69611217137594,603.70330208013195,42.509065503750357,104.06331465529001,12404,12771,12558,155.52706088223576,367
687.09060694648247,696.16918620044657,692.32205069145073,3.8333955606626655,9.0785792539641079,12262,12557,12452,134.59816739713312,295
475.90759235686704,622.43202368772893,566.32483714352611,64.550947923113,146.52443133086189,12488,12649,12576,66.57827473483124,161
99.120636610837181,541.26733419615721,246.817825938547,208.20760133398667,442.14669758532,12496,12807,12699,144.08408039135421,311
2195.129244829523,2219.7222975640061,2206.722260368248,10.089246524816645,24.593052734483081,12648,12795,12711,61.602669494826998,147
480.51416705591447,2539.7593028224064,1737.1302850772627,899.88919603374393,2059.2451357664918,12692,12876,12788,75.33038342306952,184
565.48624308371132,2727.058770507133,1288.3481949295935,1017.3260332531227,2161.5725274234219,12381,12768,12546,162.93625201968473,387
670.91947638954218,741.18381160930142,706.60528494122616,28.695978299476053,70.264335219759232,12201,12829,12476,262.24543211782867,628
743.27528329713425,754.92935551132712,750.15925784993817,4.9870302737834846,11.654072214192865,12317,12822,12574,206.26358541115943,505
475.75856630263576,727.87093474290236,618.61587143194231,105.63141758509214,252.11236844026661,12516,12749,12615,98.055539817436582,233
267.06662373389145,612.61374527673661,483.84621082347547,154.18667118913706,345.54712154284516,12491,12700,12589,85.768422057434535,209
434.88648002810436,479.48885307608276,454.72333774815041,18.539357589366276,44.602373047978404,12345,12647,12482,124.79672360371575,302
151.54030889576083,517.20706128450695,373.90155465367951,159.40598246266492,365.66675238874609,12211,12811,12498,245.63794495150785,600
515.82152955096035,525.35860356927503,520.59145119340531,3.8934946564178281,9.5370740183146836,12157,12663,12401,206.96537552611707,506
689.54014404856332,705.84049680462283,695.67944324690188,7.2367698175545856,16.30035275605951,12470,12928,12701,187.00683291140876,458
654.88547492054204,668.02427150435642,659.60310695510964,5.9690372609088387,13.138796583814383,12356,12492,12446,63.644847919267328,136
663.63695069605626,674.97698465001224,668.10524169840426,4.9316345142707396,11.340033953955981,12406,12536,12488,58.459862774005508,130
648.63377792195536,788.71161024850403,700.05495948162195,62.956651237907579,140.07783232654867,12350,12747,12598,176.54650001250852,397
276.49922450065588,813.85079930285917,628.86493325680181,249.26383284228842,537.35157480220323,11827,12501,12233,291.94976736874901,674
122.97111028167565,213.48016015633135,166.90493537532782,36.997340188491776,90.509049874655702,12380,12780,12518,185.12758363415816,400
102.27151242392466,506.43997567214439,367.02165516595915,187.29492949147661,404.16846324821972,12010,12800,12389,323.24431764361901,790
130.11336561343018,436.17893750476884,232.67925864413019,143.89754553330872,306.06557189133866,12307,12418,12377,49.739320461783549,111
329.70781726550319,680.6839303095154,553.26822356354126,158.59573432859258,350.97611304401221,12394,12573,12479,73.353027658486369,179
334.90863665484989,709.82031050848468,574.05117641703828,169.61571575753115,374.9116738536348,12452,12620,12563,78.72878903058411,168
111.40450194341682,346.2755640923292,192.34482148488485,108.89384847410565,234.87106214891239,12538,12789,12641,107.02128552561661,251
133.07191623051304,357.05454278311146,247.04120905364326,91.483300693307726,223.98262655259842,12518,12772,12643,103.71220864595558,254
0,0,0,0,0,0,0,0,0,0
629.23388047780873,744.17742727755967,694.31227106286303,48.142750321186845,114.94354679975095,12327,12719,12583,181.13714877591141,392
111.15370592662558,602.46412772693725,285.63215470149771,224.41758255882078,491.3104218003117,12358,12730,12588,164.30121389962062,372
441.8350390941597,602.96693537266697,504.07863261249321,70.701240140661241,161.13189627850727,12110,12693,12394,238.24497196513227,583
87.428327366008034,449.35898717392865,328.60791221737577,170.53977077476353,361.93065980792062,12478,12635,12571,67.440508763073709,157
88.494313402201385,520.24606604703104,232.72039641299003,203.31170260262411,431.75175264482965,12384,12441,12405,25.197001585285676,57
96.970938467147747,109.23318584826879,104.05838057493752,5.1855126686020157,12.262247381121043,12446,12859,12614,177.17975806131656,413
653.20736904847536,689.4430701253508,666.85956606974116,16.084831200843787,36.235701076875444,12471,12765,12585,128.77888025604199,294
662.77870811625883,673.5584408880901,666.84832930359607,4.7805021919690187,10.779732771831277,12349,12638,12462,125.78376507147317,289
105.61243696303571,681.44626736162206,305.62981726440995,265.92622380864509,575.83383039858631,12385,12699,12538,128.27661084113851,314
795.2565385789685,809.26925838467832,801.32016052512665,5.8739733090599833,14.012719805709821,12371,12495,12414,57.312011539176204,124
137.11641277487004,212.86228907422472,173.7808048537199,30.970321222155281,75.745876299354677,12050,12453,12315,187.43710056087258,403
160.79950186024291,504.03909917966473,276.16816306685786,161.13333337395048,343.23959731942182,12182,12631,12374,188.9779528587043,449
206.87820000089613,506.43437952061345,311.15837425049261,138.18745027304794,299.55617951971732,12404,12538,12464,55.433644015966408,134
166.96717749910124,673.6975951239184,391.09130451542336,210.96453356014081,506.73041762481716,12432,12510,12462,33.954217541991582,78
223.87798814955661,690.84206479395459,533.92648435464082,219.24283285478035,466.96407664439801,12459,12627,12517,77.820305833374874,168
112.91787349006681,118.04854579216345,115.96205388314475,2.2013367139460485,5.1306723020966416,12548,12661,12607,46.267339092135678,113
88.790417717062851,357.47498158848265,237.45481990807215,111.54436516924716,268.68456387141981,12520,12713,12638,84.625974473299593,193
870.29388215158758,2688.7569010202305,1946.546979742948,779.05522717357837,1818.4630188686428,12386,12614,12536,106.09429767899876,228
199.383462674638,858.07099367087574,614.33553140991535,294.90525102357395,658.68753099623768,12232,12915,12492,301.35729993186197,683
633.39799514200377,710.64382698151508,667.63244875417161,32.14037376281189,77.245831839511311,12598,12733,12672,55.87486017879597,135
224.96379501565798,633.33644228879245,482.09950267326684,182.76207951840956,408.37264727313448,12027,12717,12429,292.99829351038892,690
222.43514937802706,665.87703747389503,503.56616591947153,199.58097299184874,443.44188809586797,12443,12749,12604,125.43524225671189,306
217.94041467662149,221.70354034566412,220.19031919788645,1.6222012811467896,3.7631256690426369,12180,12398,12255,100.93342140022578,218
755.63547729350103,1442.4207614499758,992.02101062144311,318.61164511336256,686.78528415647475,12485,12611,12558,53.474812347081269,126
217.40598080994732,689.39891311398958,381.04126456875747,218.17845018588599,471.99293230404226,12173,12314,12232,59.816385714952723,141
199.74342500514138,203.87454524050409,201.42085000831014,1.7735999551024195,4.1311202353627152,12112,12763,12447,266.13321643284007,651
202.55810745527288,204.38782572368706,203.26709110518246,0.80171540276515796,1.8297182684141831,12133,12721,12480,251.62052557152185,588
208.40736796645388,321.18401313627766,251.49887922410656,49.733010488395394,112.77664516982378,12153,12425,12308,114.47367480002652,272
97.397481671133733,272.29028199111815,208.14857432132871,78.639256427182389,174.89280031998442,12513,12868,12643,159.7393710600698,355
241.50129829480679,252.23556421217594,245.90609442249956,4.5887102563464293,10.734265917369157,12454,12650,12576,86.917585485715534,196
120.39560245869745,257.80473277203419,211.65419137919844,64.530970534493306,137.40913031333673,12123,12455,12288,135.54171149707221,332
236.16030680990406,239.60746448834587,237.81667409839119,1.410502556459033,3.4471576784418119,12174,12488,12292,139.18173571110384,314
230.99729149790252,244.91594206095525,239.7719061761513,6.2352778690100896,13.918650563052722,12605,12963,12820,154.92220269828624,358
255.29799609336649,264.70506588503736,258.56972901867726,4.3415366837665976,9.4070697916708639,12584,12887,12731,123.8628273534881,303
257.19233970055478,2769.3337774340644,1095.2939928533647,1183.7252131796495,2512.1414377335095,12218,12722,12412,221.32981924921211,504
241.79748456152134,2826.0725789372423,1958.303233439912,1213.7777261291358,2584.275094375721,12355,12745,12539,159.88607054886162,390
240.51535720784321,241.95135046872181,241.21827288255017,0.58662962023159237,1.4359932608786039,12389,12839,12642,188.13175052487966,450
220.1096329108706,238.79646652532708,232.44022657065611,8.7204401371703195,18.686833614456475,12590,12868,12690,125.97971618037917,278
280.16287889367834,542.25963308506687,452.11610826405359,121.63688573853933,262.09675419138853,12148,12793,12435,268.06342533064822,645
256.05614026153046,280.5759599062053,265.69321058316547,10.675306396576485,24.51981964467484,12145,12654,12438,214.81309705571181,509
260.5965389689959,615.6991418303603,380.12254802955084,166.58384936450719,355.1026028613644,12309,12498,12433,87.940636542815369,189
67.62198499976634,484.48759884557171,339.18339391143735,192.18029064557928,416.86561384580534,12175,12705,12525,247.52104287649294,530
477.97631101949924,524.44850645136387,504.65263554052535,19.586078703606674,46.472195431864634,11968,12869,12553,414.53615309430154,901
531.60557114578103,831.70106114349653,640.84525791235535,135.42579426709563,300.0954899977155,12298,12784,12487,212.5982125983189,486
186.22911247829484,826.1601231190898,604.00205947299526,295.60876344199022,639.93101064079497,12250,12504,12401,109.10850868134284,254
194.54837086962613,506.89973708570409,335.43740805046519,129.33648267309923,312.35136621607796,12201,12535,12406,146.73634708399811,334
199.61381066270059,767.81381596873905,406.25175804634938,256.53319671744953,568.20000530603852,12249,12710,12541,207.52563429342624,461
151.3013816236832,455.28813164815557,278.43710899507437,128.98499650817143,303.98675002447237,12443,12497,12472,22.291004663067319,54
226.31067412623818,258.90705845690559,238.70010013500746,14.409867601942196,32.596384330667405,12183,12623,12396,179.90182507875417,440
107.12605290821996,1709.0660161721744,765.11208945443616,684.53689315351187,1601.9399632639545,12527,12761,12635,96.254292833560882,234
453.95583702506786,2820.3984752600581,1252.4232429324288,1108.7889523276224,2366.4426382349902,12385,12471,12425,35.264083081168515,86
143.08956136192313,480.85482691399386,360.78382743915193,154.20564254690495,337.76526555207073,12285,12714,12485,176.33490862560367,429
142.2825771481221,230.89978084864515,172.49140476923336,41.309103902683319,88.617203700523049,12302,12610,12504,143.34418563567746,308
199.70069224468639,2826.4917464131795,1080.499813638073,1234.6191750805478,2626.7910541684932,12307,12786,12575,199.66138000791906,479
158.29071124672916,578.10653829396756,396.43049895344978,175.97812045727088,419.81582704723837,12509,12944,12664,197.95004981616503,435
253.0065144596382,484.71038064122354,331.70507944530283,108.20594156680721,231.70386618158534,12134,12695,12433,230.5707893226913,561
221.36294252726097,478.39979840880494,390.04035063181487,119.31811090177521,257.03685588154394,12313,12560,12476,115.27647924302106,247
385.92252800512244,466.61810190886666,439.33977511059811,37.774561793474653,80.695573903744219,12450,12559,12504,44.499687889042796,109
93.678693264815095,464.34334127401382,251.56301605767644,156.22259467931119,370.66464800919874,12571,12813,12663,106.79055305701074,242
184.08358530536222,586.56653310012939,319.82558701947414,188.62427094668539,402.48294779476714,12245,12549,12357,136.19675310210428,304
104.99013337367521,715.86339863498802,476.84846431998812,266.49210441607556,610.87326526131278,12434,12804,12628,151.62746746183188,370
103.59857471004776,641.16151749216988,459.4996070458028,251.67827751679661,537.56294278212215,12191,12735,12539,247.14008623091118,544
101.38738848123786,658.38812433030034,287.47063305593144,262.27876899573425,557.00073584906249,12314,12542,12441,94.971340706318102,228
0,0,0,0,0,0,0,0,0,0
748.89448036534736,784.88855934575224,764.52439799832234,15.071014742938383,35.994078980404879,12522,12582,12561,27.604347483684521,60
174.6686194906421,766.20560623106928,561.62410424704376,273.76900709013836,591.53698674042721,12536,12848,12736,141.7603611733548,312
211.02286242811485,765.45127476543746,401.26367923958088,257.60541851257182,554.42841233732258,12194,12456,12310,109.04433349178061,262
283.45090169747414,781.38577816502595,595.44821055864213,221.96558152801734,497.93487646755182,12204,12545,12400,144.04706021143076,341
299.27400446824856,312.41955732478755,307.02274449796533,5.6184257078415056,13.145552856538984,12297,12627,12410,153.260852434302,330
286.06787205002638,309.30648657184997,300.36101473068834,10.212948930294624,23.238614521823592,12405,12698,12504,137.18843488671584,293
275.18627321783134,791.94460611838247,607.69225095351203,235.57609684850655,516.75833290055107,12198,12696,12467,205.39771717870241,498
225.46464680518918,710.78862612198475,526.45998671937184,214.62087578047101,485.32397931679554,12288,12877,12560,242.43257940210006,589
421.89374285577969,564.24340297604647,486.5019937490556,58.851317288868955,142.34966012026678,12475,13001,12742,214.81309705571181,526
131.02671698914799,134.02278036542737,132.14277808519842,1.337112196323039,2.9960633762793805,12431,12696,12599,119.26720700455203,265
132.48922224816252,414.33022572662964,318.38463580626166,131.47069607528906,281.84100347846709,12388,12449,12422,25.390286856722721,61
163.17171617891069,468.19428722105937,270.3980917588072,140.0282386197689,305.02257104214868,12268,12715,12460,187.84568134508709,447
230.51767406506556,680.26857162762553,503.40936276888345,195.76456157585184,449.75089756256,12214,12668,12456,186.55472834175677,454
200.55794058955948,669.56611982119841,365.79787913133936,215.07322151392447,469.00817923163891,12178,12499,12376,141.72822192100233,321
579.46637819726959,660.66452326532806,616.14097767422845,33.610406691483526,81.198145068058466,12478,12791,12635,127.79236631696313,313
598.02210793497579,660.90004129729618,639.03550564020509,29.022035470576135,62.877933362320391,12461,12771,12629,128.02430324833728,310
229.91693397274,586.89448765929308,353.29290118708246,165.26848623698015,356.97755368655305,12342,12559,12432,92.109837814547376,217
301.95319435566614,685.8492688173485,483.50920923011762,157.41247596201836,383.89607446168236,12350,12744,12552,161.02656785622537,394
0,0,0,0,0,0,0,0,0,0
581.19462630800115,645.6515866868267,615.96802153950966,26.559426613211212,64.456960378825556,12578,12760,12660,75.230017649576254,182
591.20431771650692,654.99164274529471,626.37957653497222,26.451368351381976,63.787325028787791,12439,12634,12543,80.192823175698763,195
238.66767668459579,694.72989982743002,400.22208808392548,208.57555440304264,456.06222314283423,12089,12889,12511,328.16797866675262,800
0,0,0,0,0,0,0,0,0,0
275.0348749292819,857.41430488566982,471.74535142355853,272.72749479114941,582.37942995638787,12291,12666,12420,173.5709909198219,375
282.90622129866188,437.36554857260342,336.30191565322781,71.501026662761973,154.45932727394154,12471,12517,12492,18.873850222522755,46
154.65045709204122,498.67634903538402,316.36243435351957,141.20147178401569,344.0258919433428,12408,12724,12588,132.81649830582879,316
155.38546251449853,2768.2066470138534,1077.4288788294436,1197.1975646902165,2612.8211844993548,12414,12628,12505,90.016047951956253,214
323.75769063542054,2705.3816546886887,1163.7489899363406,1091.5611544397038,2381.6239640532681,12335,12467,12421,61.081002684049714,132
231.90330545609604,547.56469600840467,395.25333908853389,129.1043961529524,315.6613905523086,12588,12790,12685,82.600780195400617,202
94.388754460889103,438.66464510505119,300.31461976682931,148.45053683570782,344.27589064416208,12311,12566,12474,115.98946312297319,255
156.59804263682079,236.35686735165919,185.03044949603375,36.363620415656897,79.758824714838397,12375,12900,12618,215.97890843526571,525
522.08946914227749,683.35001795400228,629.4377005988257,75.906911576621482,161.26054881172479,12237,12575,12432,142.80289446179538,338
139.31233889225922,140.90489062749131,140.31053806162794,0.71010530520470461,1.5925517352320924,12335,12553,12427,92.188213274076773,218
138.03062681358472,138.27156800041828,138.1830976370604,0.10827498341308989,0.24094118683356669,12433,12673,12576,103.23759005323593,240
132.07842849640738,686.15265349595347,328.20727331407869,253.49293881048942,554.07422499954612,12679,12765,12715,36.233808644536509,86
127.46284274379396,128.39473373442468,127.97088194540551,0.38507215335478034,0.93189099063071978,12547,13117,12819,233.42664800746294,570
141.10982219780132,659.7679806491808,434.25383901603936,217.0743672035122,518.65815845137945,12334,12656,12543,147.94818912939309,322
153.20541268925851,646.56643234957176,476.62236288665258,228.78915733453476,493.36101966031322,12194,12719,12472,215.54633428156976,525
158.13794245921449,159.16675081210616,158.59160251299508,0.42870440636879303,1.0288083528916729,12143,12609,12381,190.39316047472806,466
319.74795739681184,322.14837078203902,321.33547469736476,1.1226529965700138,2.4004133852271821,12245,12513,12370,110.09490855116276,268
305.71194800594242,575.95099752375381,399.87160835744345,124.60716257607731,270.2390495178114,12242,12626,12457,160.20264944403664,384
0,0,0,0,0,0,0,0,0,0
158.18206390278851,636.79980432903722,475.47344315593432,224.36956197490053,478.6177404262487,12452,12696,12554,103.29676772398167,244
158.67142062901618,608.27609931715006,362.17135685196791,186.00621658207828,449.60467868813384,12108,12407,12247,122.96611999517049,299
319.1357913146386,323.48768438073415,321.34195153700983,1.7771666430492208,4.3518930660955562,12465,12510,12485,18.624953392931992,45
0,0,0,0,0,0,0,0,0,0
189.46306563224073,718.392376916697,428.69715982519511,218.86266283844009,528.92931128445628,12088,12740,12452,271.54864512029269,652
150.07463440824887,639.69630448485543,316.73415360171401,228.40786538849062,489.62167007660656,12333,12827,12588,202.0187010045247,494
151.47503265446565,765.56043562802108,550.84387755564785,282.66301586828331,614.08540297355546,12395,12725,12547,135.97058505426827,330
240.95973110080712,712.29337778004549,549.58313042376562,218.33741099595611,471.33364667923837,12370,12668,12525,122.02276654606531,298
164.56047421788105,167.40300633082347,165.81307339777959,1.1847201495249307,2.8425321129424219,12280,12469,12390,80.342323148443299,189
169.33916218451628,328.28222412997519,274.20651898220484,74.164538440526385,158.94306194545891,12467,12721,12625,112.95230065041714,254
148.81912193086694,375.986282408139,286.35072243515486,98.731125533808211,227.16716047727206,12321,12963,12572,280.16780685867531,642
112.27391583646228,543.58712413290209,259.68259719888687,200.80024536251554,431.31320829643983,12152,12411,12304,110.42040874162106,259
99.97092557323748,540.79548206511436,248.61492645906014,206.61337373184162,440.82455649187688,12336,12590,12423,117.67280437250101,254
97.656949813933949,654.09987059346486,463.67602410561659,258.88535949595422,556.44292077953094,12538,12885,12717,141.87553230443461,347
606.01845078404801,632.52461366754881,617.98875782351877,10.972107005283929,26.506162883500792,12269,12420,12358,64.675257161366503,151
169.01697782840887,624.30864702832673,323.71964398104558,212.57899469783797,455.29166919991786,12073,12423,12249,142.89390003308984,350
181.73586679221316,681.45177119516779,508.69260950328288,231.3174827986301,499.71590440295461,12536,12612,12561,35.826743580118404,76
304.20204964893122,559.57186709003383,395.50415666026083,116.25994063767378,255.36981744110261,12724,13113,12943,162.6454904248979,389
155.9437664501736,589.72891715279957,314.02571061298113,195.65013036011709,433.78515070262597,12253,12431,12343,72.692655902933012,178
160.61968596525691,387.38408078652088,308.62603424112211,104.72827749014374,226.76439482126398,12160,12466,12282,132.08414826247025,306
160.14819102806752,769.33627124369013,458.91231071630835,248.83661732884698,609.18808021562268,12182,12598,12429,178.56278074298314,416
228.53102270251591,472.25688036328194,313.43643990837455,112.39260479690394,243.72585766076602,12419,12599,12507,73.52248333370926,180
0,0,0,0,0,0,0,0,0,0
127.57633514615546,641.55361373407698,309.4618121581758,235.18023681197349,513.97727858792155,12395,13042,12683,268.86551780893484,647
150.00604808891006,754.96233033366548,546.7189304651921,280.63450160237477,604.95628224475536,12358,12486,12439,57.521010654078971,128
162.08336293391909,702.46598408140062,345.4345250694787,252.49023539119506,540.38262114748159,12437,12837,12649,164.27889564869724,400
162.09534662006425,513.14026505379468,281.39210289621826,163.89452442158731,351.04491843373046,12341,12494,12442,71.658139027530495,153
166.30897799214165,325.37694829598979,219.91206874288685,74.578319671254533,159.06797030384814,12264,12794,12503,219.3951280731234,530
145.62215666520933,344.05159741618212,215.73862423285451,90.861380459808373,198.42944075097279,12248,12978,12580,301.58065072031542,730
119.55120419592123,492.16832398269901,313.03009270711192,152.45790747396538,372.61711978677778,12242,12515,12408,119.00420160649792,273
107.22148645632883,614.46292519642179,406.38694430243254,216.86622436014514,507.24143874009297,12215,12521,12366,124.93820694869747,306
